"Type"	"PLOD2"	"TIMP1"	"HLA-DRA"	"FN1"	"ANXA1"	"HLA-DPB1"	"VIM"	"LGALS1"	"HMOX1"	"C1S"	"P4HA1"	"VEGFA"	"IGFBP3"	"CCND1"	"HPCAL1"	"LIPA"	"ARHGDIB"	"PFKP"	"GPNMB"	"PLIN2"	"RARRES2"	"MYOF"
"Normal"	10.9599214859908	12.7653468220591	14.5664605389175	14.8813351922158	16.8982318997483	16.3835003597123	19.021706473998	17.6218818112692	12.3378707759584	12.9131110605519	12.575663587731	10.109845773784	11.6434113424355	5.76115163896751	13.8777466936494	12.603181479571	17.5834455203323	14.31293711696	14.1332326848886	11.2609051915979	11.0424765346144	13.4262469688409
"Normal"	8.0975174810505	11.2080904500211	12.5529535974331	14.2621187074783	15.1019073313517	14.0153108753482	17.3352813410957	16.5018204831746	12.7898179902074	11.5561859053791	11.8092965536687	10.6896554552061	10.810311935765	5.71375026384938	13.8116502004745	11.3739263526586	15.7920275582503	12.5630259643703	11.96487431488	9.59205973245577	10.003848309602	12.4615045641931
"Normal"	9.06107786141691	12.7621773672837	13.7133634747317	13.8405420757433	15.1644828038955	15.4752991019944	17.7825897591608	16.7174570425843	13.1169880356624	12.9691881729764	11.6373885752736	10.6998888747573	11.7036614428771	6.15037805166313	13.7521890731204	11.7674657238527	16.0360994117486	12.793598286488	12.6457985680665	8.8141268674832	9.96486976054661	12.4918649842974
"Normal"	9.70093109451028	11.7155191778723	12.9819074959855	14.9708510407887	16.072608883136	16.8026736716862	18.7398726598825	17.2939160510707	12.2575508509228	13.3372741600342	12.1070316980157	10.0137000820326	11.5778426404267	6.61769470922313	13.5547573602404	12.3874126388005	17.1353658060806	13.3861279005034	13.2534123269226	8.74516992355113	10.06822060793	13.1595337953837
"Normal"	9.64546888614432	12.954625663912	13.2826433485558	15.2138208344337	15.9608339766439	14.1370117851625	18.2710519967971	17.1804859505864	13.2499875291523	13.4703570555046	12.1759752332204	10.72435151597	11.8739862501685	5.83649326856829	13.9325774480637	12.3015018552413	16.8471576252403	13.1540614330304	13.0331309323197	10.2785944548953	11.3269724223076	13.5529886543956
"Normal"	7.83409848259145	11.5922690375921	12.315690892231	13.892754385651	14.2573393936318	13.3568904006148	16.9654690252846	16.2065753008801	13.0298804917677	11.7034594263726	11.5617693509084	10.0841537762056	11.8544914895152	5.78859653293359	13.6641065163813	11.6129397866462	15.2009147390691	12.0642957735336	11.9797931859998	9.36056273021535	10.1371184598481	11.8169139838469
"Normal"	8.02451188779004	11.9027608256491	12.5209870398678	13.9763018736676	15.3034814881837	15.702714265913	17.7347579159373	16.9804509720175	13.4962295960159	11.6480694104538	12.0723872096241	10.5858868682715	11.3790837343386	10.500502191884	14.2388474719896	11.5492974335676	15.8594984370444	12.339954483641	12.6476402508351	9.4905107056359	11.3212808913288	12.4749715409235
"Tumor"	13.5065208690466	13.3207202287401	13.9133355428017	15.9364712651536	16.6661178241483	16.967922480103	19.0262568466301	17.5847932607157	13.7100041523768	12.6916679115066	14.2597317221795	12.1978396403488	12.7486392602626	9.49101512899057	15.2375467285212	14.4652079789807	17.3574370102558	15.572589421126	16.1448991670131	16.8616792839569	9.02006534800486	13.3461631319528
"Tumor"	16.2373804863275	13.0129086089266	13.6287262316996	13.8098750055636	17.0322119676445	16.6743754116902	20.1588856190436	18.3618172406697	12.8106548278834	12.194057825473	14.4700915450773	12.286756821807	13.6590924266697	8.21507983834584	14.2319328650899	13.4684923088033	17.076006633015	16.3370712144481	14.097460137953	12.9795342876989	8.11853616086003	15.3288184480579
"Tumor"	11.0655094439761	15.46636079653	10.4103010399039	17.6400938129885	14.1340420709709	13.1885895086358	16.3072311261144	16.2937003005984	10.5289332555231	13.5592390641442	11.6614710114254	11.8006847598926	14.1424172135399	10.0106304670827	12.4173952309124	11.2359936102727	14.8844379000142	14.0551072136166	13.3947304529759	10.2309802339215	8.78123165952824	11.2868326881909
"Tumor"	12.5612351798475	10.4009649430093	13.5411482878724	12.8819816313987	16.0736472684908	16.4538578692026	18.6118398505727	17.6711878838417	13.5239711173133	11.6869834851601	13.2529568193378	12.2352828288819	13.1449860728544	8.38908706386582	15.4484648127009	12.423264080189	16.6243244100208	17.0853484977945	13.5492513828811	16.4437879783677	9.07545737113997	13.4579627661209
"Tumor"	10.7196245528866	10.1560550734695	12.7880147434551	14.8776032023739	16.4489948359201	15.5534501301404	18.5016237990439	17.0326937211118	13.8118969175543	12.5328894957686	12.3885220220337	10.7900495357834	11.7801553677454	7.05274182959879	13.2136989701154	13.3263767508843	16.5557026755907	15.4170784466655	14.8431516972537	15.1079092919468	9.50815180688728	12.5775756117699
"Tumor"	17.0687531271424	15.1215102363292	12.136679366535	19.0958729850318	15.4468212330469	15.3990798473164	18.9056266926321	18.7377998215616	11.1558421707607	14.0835962237802	14.165514455029	14.230566455655	18.5341758288428	8.65730970377642	14.6016432568188	11.8921259130541	16.0705474707509	15.7325265421313	16.2993805782838	12.4926351558363	8.50681389462141	13.1554479080791
"Tumor"	13.8020631595231	11.8421399257939	11.9839598645001	14.0364409017812	16.3998208437	16.3426469884242	19.0717316470513	17.7149289987005	13.641407024282	12.8868030630463	13.1832040589416	13.4653435126338	12.6671932312366	8.11314572236946	13.8841866362244	13.0674244696877	16.8213378093121	16.5755124308964	16.1521973461952	16.4084297960562	8.6479989875289	13.4774173560454
"Tumor"	11.0355981888682	14.0528355016324	12.8291106270032	17.4611941496893	16.656189714013	15.0107847371392	18.5045734680845	17.9310080344274	15.0358872160361	13.1126019959306	12.4143059297262	10.5714979277202	12.7936035415059	8.95178471270207	12.2693787738139	13.0514309912103	17.0408132069797	13.636780300963	14.8096480193602	10.8722614574775	10.4295640446351	13.1911207110245
"Tumor"	11.9022439374473	10.9241629985968	10.8207275815929	14.6387235368527	16.8690198849954	13.3398090717246	18.2069194923671	17.2829763332889	10.5196492788179	12.7334144699338	13.3095466317873	11.9930548595265	14.1631004596774	9.56669615041203	14.8377692319361	11.8106377244011	16.8317338483542	17.2875920506607	15.8066591811913	11.5255853789458	8.98210556990302	13.2080192648939
"Tumor"	11.7213092281745	11.1947271239913	12.3309160882408	14.6353673108238	16.0522545447489	15.5669706566459	17.9651774184745	16.9093314049621	11.9650995164494	12.5891215786546	12.14430160543	12.9398563767107	13.0528844955582	11.7116312416592	14.4449076880913	13.089761413405	16.3995055246278	15.4848397906105	15.3714238311515	14.7442547064471	9.02427655768991	12.3716183343424
"Tumor"	14.085703090696	12.9458279689861	14.50518036245	16.0669543317824	17.8761523317746	17.1381230174742	20.1540521613999	18.6256934042025	13.8646975590239	13.4576094193526	15.09692417693	12.839193072984	13.9160814670906	9.60202351076065	16.1233921415531	13.6733761573331	18.0807314789673	17.4810535042985	15.3782538777387	17.6391280549347	10.8003473662484	14.1262666120193
"Tumor"	14.3555470213144	12.5922049064574	13.914468745304	16.2425875312638	17.4753036306254	16.8722997463405	19.7990688950985	18.4543655703127	14.0103653972714	13.6255361694586	13.6010169163301	12.1488501412815	13.69064208985	11.4392143184612	14.5451635234223	13.541905737778	17.9331282350949	16.5815010081329	16.2403005750913	15.6645996895904	10.4569805056297	14.4704950031988
"Tumor"	13.6289498063526	12.1304278627226	13.2389445504313	14.8207206399193	17.1107261429073	16.2349918325892	20.1812850727248	18.2061113997466	14.5925212416051	11.3126299695435	15.2213611406782	12.7989662816173	12.9130462381413	10.7290667741636	16.0799711885086	13.3222105481038	17.6246577239424	17.2895575492718	13.7434500642744	17.103935843155	10.1041541871646	13.2343803802798
"Tumor"	12.9735937876098	10.4707801985273	13.6842965886953	14.3958461428672	15.757306013943	16.8457168216599	19.342753862742	17.6862388065597	13.6923600379689	11.8449830335771	14.1257275025515	12.4031501391759	12.5976685940509	6.19626883099196	15.3185275837497	13.1236428716419	17.1669772565341	16.6769089429927	14.7783524729255	16.3240448376723	8.68498039849186	12.6907962279324
"Tumor"	15.3635269864554	15.7046147545677	12.1475799592322	16.0502752488765	17.1959451091801	12.8731975483348	17.7532207787381	19.6255003985084	11.623644893159	16.5783578140654	14.7852938551224	13.6431621359647	18.3456942163835	9.31631229800218	13.0162083574089	13.4447836387172	18.1584404481372	14.3419771269006	15.6545714476224	15.4730138348425	14.6619004338037	12.4960180227621
"Tumor"	12.071887920439	11.0686633733034	10.8144745413648	14.9411187058006	15.6778123155922	13.7240922754316	18.1268733587556	16.588068761149	12.9189800893936	12.3588039723576	13.0586865371989	11.7266804271763	13.3251107847712	5.82206407516417	13.4801688930413	12.1446174198103	15.6830247530025	16.0219281731216	13.5425628788385	15.8415231757391	8.77258643685392	11.9511990904465
"Tumor"	13.6170937313434	14.7142044837816	10.8762004744529	11.9389942204738	17.0234849766009	14.4132487940198	15.2784034678867	17.2611140437885	9.94368621671266	13.7202465733006	12.8094696227104	11.0117366140177	13.8671249642324	8.56126504142167	13.9233185543789	10.6267651187468	16.9449866128624	13.5978849666487	13.4368712318255	12.2115160784767	10.0388092658593	11.3141385674841
"Tumor"	11.0191971440957	10.2242785499755	11.666309294508	14.5334480891555	15.6002526942442	15.2924193671815	17.4197511079069	16.255671847352	11.5521532521358	10.9533919948725	11.5473606117768	10.0682554856808	11.381268203847	9.51077199397809	13.1725957793868	11.1650445336767	15.4254211139864	15.3782707322947	13.3055829222689	13.3540518161432	8.07599724624879	11.2270053159404
"Tumor"	12.4952888374758	11.0232165069131	12.4087548117507	14.1622993515791	16.239583347283	14.418290029023	18.8943881080286	17.0681442936538	12.444900587365	11.5120371380368	11.9684172494324	11.8265421993218	12.8074393300523	9.18312947999978	13.7007593306358	11.812262968877	16.817332227865	16.5786054257824	11.9678282554653	15.0349923744493	8.33249851861453	12.2446148429792
"Tumor"	11.5015421986683	10.5233148039468	12.6676030825746	14.0618321700681	15.8762510107793	16.2065177074992	18.7465833013648	16.9624075127954	12.3353520620016	11.6530566154163	13.2749495570187	10.868541418015	12.716194814448	9.8708629230457	13.0515998580929	12.486521241175	15.799016947614	16.7625507670216	13.8242739417176	16.9128215421403	7.64098086244501	13.9192511043196
"Tumor"	17.0032155496354	15.1081760579328	14.7057694244948	12.963712864542	17.1215642942752	18.0361187231943	19.1907781695926	17.5914826775121	12.9215585595064	12.0997271576511	14.8375419917771	13.2270143230504	13.2550698916074	10.2673155489773	15.889646186738	12.9277425156047	16.2200493583053	14.9699627470341	14.2953654893601	14.1458071677382	8.94832463159906	13.2562480312804
"Tumor"	12.4731185310783	12.2316523549869	12.7746502228933	15.9732361326194	15.9782275909613	15.176086775691	19.4169221533677	17.6717761991751	12.4442258828978	12.4256311687319	12.5839085599236	12.0181663705751	13.0125405214085	9.21728314586169	13.5674685782373	12.5878869274113	16.7182649448178	15.5371207398808	14.1472427382935	14.2584649552338	9.20768282373635	14.0802074541728
"Tumor"	10.5901486245811	10.3263597250266	11.3454524421576	15.3497412223136	15.2892478543811	15.2619371468293	18.0205609053824	16.6199367428596	11.728178021321	11.7389273229233	12.164187680943	10.4997338915471	12.0312071212113	10.0170185389184	12.4565601009737	11.7186722567204	15.4789519405111	15.4413420326731	12.290872696473	14.1239624692339	8.28793812470262	12.3962215027143
"Tumor"	10.7942445648719	10.7944665025802	11.4361951099904	14.3624740452969	16.5067652077979	13.9983564738046	18.2373345288017	16.6930431799543	12.33360685505	11.1801668438381	12.5570657436104	10.479990851907	11.5890832981925	9.80873377865939	13.3247072946492	11.4481887261494	16.1532029405643	16.2571729220056	11.4414578417786	15.6367668892052	8.18827064561316	12.1108331454524
"Tumor"	14.8702069938697	11.2767837344223	10.6165830344536	13.6062182069592	14.3729315213216	15.7188248253092	18.6866860249998	17.9071747178414	13.9068062500615	9.36933297629473	12.8760379494533	10.0906309160853	13.0219257153245	10.3452331639206	14.6080417737734	12.253950621462	15.5807616262704	17.5180375161245	16.5460115241955	15.8107554624129	8.18992805899075	12.9510486098783
"Tumor"	12.2625835558893	10.9850105619274	10.824248177279	15.1957776493976	15.3170495439452	15.5758201447161	18.4153811435079	16.734154468488	11.9886962168864	9.30546619202758	12.8584838435249	11.7039161002607	11.9840707903371	7.63456040753891	13.2897248089138	11.4618286302313	16.040567794571	16.3111738725056	11.6011238441836	15.744910409481	8.2592774162271	12.5586160464914
"Tumor"	11.6529500490346	9.87108529972869	10.7010519234341	13.9289880336285	14.8346712303522	14.5942219711101	17.411982741159	15.029534128408	12.179594415281	10.5993229021891	11.5486953517002	11.569161638412	12.916319638762	11.0093317796322	12.0499847627757	11.2003654127024	15.2085405235238	14.3469283326268	11.941552280861	13.9769656423075	6.93937111295318	12.1388324157221
"Tumor"	13.0665523400697	11.1147813867813	12.7436935445202	14.0717972053642	17.0373951251618	15.794321976082	19.3886364450188	17.8292126700809	12.9234035561148	11.5288357260533	14.1956544420762	10.9900217710507	12.7123242827439	8.81332004743232	14.1926181181746	12.8807804267749	16.828844946194	17.1280180583852	13.88867467923	15.2687753891573	9.54437395121833	13.4766835455086
"Tumor"	15.2786959286722	12.4312867554909	13.367622029302	15.7254735862807	16.5465059241134	14.0838613032195	18.6342073048086	17.6006621886462	12.9652204037771	12.3148485304799	12.9313434881975	12.1894960416316	12.5803203898572	9.40471862031796	14.6956906004761	12.1313248777762	16.4199135887715	16.6543591412643	13.5748051031257	15.7397397434317	9.92630782817984	13.1670124380165
"Tumor"	14.6175313363871	13.0957580943843	14.8238765756209	15.8627072033145	15.9945991488076	15.9086859359032	18.9516731144314	17.1573463430641	12.9937522071382	13.1470245349659	13.2670647760443	11.0870002746254	12.7890255971377	9.13767635070755	14.5380274696785	12.4648881120803	16.4254455966162	16.8433095895964	14.3022076206074	12.3958116424727	8.82540657678599	13.6691826272259
"Tumor"	13.0137068487597	11.8227320789191	14.0197249726215	15.0233607973077	15.2943358607729	16.4188212400085	18.1134622285687	17.4523153685124	11.9675220927323	9.77808536547387	13.4537805372559	12.5072597294283	13.1542995411866	7.29172792097108	14.2000540237168	11.9847256735093	16.594108755586	16.2562163430612	13.491190057825	14.5340187433298	8.89050474254434	11.9866273570257
"Tumor"	11.6117552199321	9.50307925523667	12.0484744173432	12.6547111937534	14.4743956269286	14.7513161679264	17.2697258790452	15.3912787219073	11.5712465632007	10.4491030420442	12.2163860085961	9.35758822181149	10.3676865019236	10.3750762166385	12.9933619363922	10.7726492293133	14.4312663614837	15.0127264049553	16.332187581025	14.733428754949	7.08279216332009	11.0063889506538
"Tumor"	17.6103115684382	14.4021599078374	13.4599081331378	17.6663250563347	16.912133036779	16.6429233433828	20.682712694962	20.0583441735615	12.0979743272838	12.9844107865855	15.0202053830576	13.6821812786719	15.7082713766348	11.0666671033855	15.3543716090146	12.6235102230734	16.4369989612048	16.6317382624696	14.6817974683251	12.9299047473591	10.3152918697628	14.3606995110399
"Tumor"	14.1058268160903	12.0151212306848	13.4235772138869	13.5202972807491	16.9276940748722	16.0381612033597	19.8430499465368	18.3971522445187	13.878173803647	11.1348972752905	14.8340372908254	12.317947793966	14.4352377976411	8.87158208832542	16.3119771610386	13.3351752376657	16.8425497381625	17.4420128184482	12.7369747243713	16.4812491619696	10.5520894436141	14.2806876770719
"Tumor"	14.630985239786	13.7618488987337	12.2726553129701	16.3453194174959	16.9987734957465	15.5745433994844	19.4993800541498	18.5576193121508	13.1301537350331	13.8036064791972	13.7239113775975	12.8818676060654	14.7534358092301	12.2013724513121	14.0422330144225	12.300671841281	16.2442686211167	16.704314362611	14.5960970499532	12.5669891608353	10.5334466270406	13.1838796694056
"Tumor"	15.8029727380188	13.0263534245026	10.3575808013543	14.2383016662044	16.682616537164	14.702841661277	19.6423714562088	19.1883144132294	13.8676283853232	12.4227267464125	16.3245389406239	12.4894775021002	14.0992234154672	10.7661067052442	14.9026855256618	12.7590559785456	15.3025879191882	16.2893849186074	15.5994545347127	14.5274790186251	8.1918796003028	13.4256984414693
"Tumor"	13.1380473275918	11.0458369219591	12.2998637017188	14.1323666174915	15.5019100779629	15.5880888640047	19.6630209088649	18.5309480474198	14.5391681084328	12.2400016845427	14.4177379339117	11.9004194714108	13.5271805549749	10.8598601574117	15.4075879383976	13.016382413195	17.130543133622	17.2046045931566	12.254981458712	18.1179583833692	9.12250113823748	14.4405495686151
"Tumor"	12.7609373108847	11.3347296323955	14.9905069088463	14.9632266129747	17.160841482262	16.1242338645601	19.0835772715647	17.5450962922496	13.7877797403194	10.6503578678185	14.1523300789971	13.5885607841566	14.4951973142329	11.4902771612437	15.6878244514575	13.5177601980882	17.1849527990964	17.1350245440475	13.3852984816419	14.5261154787414	9.5059143518585	13.5018020355173
"Tumor"	13.0399772962799	10.9276134089913	14.705037956777	15.9702163815809	16.0318038816605	14.9374665926592	19.3807590597067	18.2366095428404	14.1387718461108	12.1596542046393	14.6447791140483	13.3805172112793	12.259726971174	11.3592329985271	15.8702351950739	13.5669923312386	17.324130344855	17.5365973201074	12.9891266121198	17.3196655605055	10.1723121520349	13.3164436920365
"Tumor"	14.1688944676048	12.0131934153067	14.775411609987	15.8868524572115	16.5957924083269	14.6849207444097	19.5988889181192	18.1931566999824	13.2474120530711	12.8615307362771	14.4533428736129	11.2393649425629	13.4967271114736	9.46542308924125	13.7537648618977	13.1702821536326	16.73214807103	16.5789697363806	14.4712805673772	15.4227597424157	8.94881925534094	13.8180638765914
"Tumor"	11.5674255312349	11.4305346424363	14.1446528564007	16.8875050162241	16.4733578995267	15.7119948335454	18.4148470403964	18.1264882006985	13.1012537176026	12.6635978889655	12.8296998902737	14.0992379900682	13.9657766208768	10.2271802229531	13.7110459430523	13.2375486924941	16.3466722061653	16.10023917729	14.5148400665	16.16994737179	9.90631507496004	13.3879687792432
"Tumor"	12.1323899069955	10.5069480484305	13.6443792916292	15.621413270122	15.865355494115	14.5989699307877	17.3106518408212	17.351260675315	12.4723519398776	12.1951914044912	12.6921513716166	10.7607843356959	12.6789680320304	9.14309935040318	12.8831458733883	13.0407757015668	15.6077249387232	15.6086883138668	13.4072853303849	15.2506103254568	9.35420418359943	12.7365346085316
"Tumor"	14.5907217633089	12.9101307308599	12.8297468603604	15.6623550218192	18.2068983189683	15.857446388474	19.0106373284713	18.0731806531866	13.3085872032578	12.408353509607	15.2514294948255	10.5713833944556	11.7976191280861	9.68028623879387	13.814233756667	13.6268997522068	17.236469822106	15.1432575601685	16.7956188413371	14.9781580018743	9.15852533770315	14.8787086106896
"Tumor"	16.2854142136535	13.6633776683078	13.3031697982383	16.2881202547747	16.3840443195073	17.0653194963922	20.3279492763907	18.2808046108246	12.9210795160806	13.7721059803739	14.8781723765755	13.1193659292381	13.9966241515619	11.4615505199881	14.6310260126482	13.6475818512199	17.5464873808532	15.6956571765282	15.1411523607388	14.6484893373588	10.2356920749185	14.4906236402575
"Tumor"	15.1279688918706	11.9579161752525	12.3218018050151	14.0035514330007	16.8339505286779	15.3439288707463	19.553703590457	17.5623885208028	13.0236882048267	11.826209056717	14.7044416895981	12.4096794484557	13.7208027939889	8.14420140221415	15.5207740189037	13.3941968126232	16.3129489817692	16.8420298442964	14.0229551832741	16.9735801320667	10.3861701351813	14.3687609408541
"Tumor"	15.3273563706638	12.9952067941954	12.9627242981966	15.6331055090063	17.235026487156	16.0238467448736	20.4154625940158	19.3753057360401	13.3775117472389	13.6335977479966	14.2835783499467	13.3761781124127	13.8092173761201	9.67256113809663	14.9621669859823	13.4243891342453	17.4984571012749	16.6047010794928	13.6274268308357	14.9214121457959	11.2033800455043	14.1533558980355
"Tumor"	15.3758933926369	13.1143678761941	11.388684847244	12.8278346188627	18.3896224582406	15.2909256140125	18.6223210189502	18.5979413016203	12.0181193231766	14.8005368603839	14.5038190979768	12.1752578509295	13.8501597059851	10.5143533951176	13.8361919187657	12.8163440622099	18.3513437096337	15.9646284345604	17.1367222861959	15.4330668686386	10.1430101914873	13.8137514592368
"Tumor"	13.7475220762663	11.2447272675906	13.3946758144023	15.2846453865288	15.29115707026	16.3784393542489	19.1845553784549	17.9090605558056	14.7679630796901	12.8267832023258	14.3174949269373	12.8817196355164	13.2031170744395	6.41269674169345	15.1992239754374	12.928138247327	17.3810084384494	17.3713519216429	13.4516902355462	17.1576468236653	10.2697429936554	13.6135629823107
"Tumor"	14.6160561747346	16.0852193795107	11.9285492822691	16.7344044688895	17.2521110196094	13.0179963515055	16.3980296931515	17.1776706086543	11.495607832721	14.8881204533835	14.1249326553333	12.2716045697077	15.4130523547134	12.8411613299419	13.837570085077	12.1885649452397	17.5203170630396	14.123332708414	15.2045018807633	13.2727922847998	11.7959802288092	11.9795822395122
"Tumor"	12.8618937970738	11.062857328985	14.2313578815159	14.4667385653556	16.2117043387636	16.8399732572181	20.5864156117198	18.8844030241298	14.7024005514	12.3772233164927	14.6995288323015	13.0357037090448	12.8939947446154	11.7995713367326	15.8512464977465	14.531071113273	17.8278611451177	17.7005621907575	14.5599258971401	17.3678385550389	11.2845333801867	12.4426022572223
"Tumor"	13.7922088218942	13.1976053811489	14.0563961376608	15.7940573162244	16.5511276704326	16.7278220797219	19.203865941593	18.1660580419525	13.9362280691529	12.5192342976383	14.9034806483278	11.9367932301045	14.3156661391202	4.87661416984569	16.753116357112	13.5879775582337	17.3322282175676	17.7124196123544	13.9534032100098	15.4094763281247	12.0248375250854	15.0087556319847
"Tumor"	9.05170882011546	15.215457969312	6.93460599892589	16.088373475588	12.1126065928853	10.5203244736208	10.3464681653125	11.9073403956142	6.18284576593826	13.5032879512061	10.0499167793917	12.7136997697991	14.7989493363457	6.94918457668486	8.76967077833077	8.94213932181527	11.1420008254109	11.6710073107634	11.1100025360113	9.32250526237796	7.25328806427435	8.72468206528143
"Tumor"	12.1673956569321	12.2554608497236	11.6996358995275	16.6230552581039	16.8240494205336	15.4600381370386	18.8464311738338	17.697759507491	13.0836630808306	12.7421945364332	12.518919912464	10.2349926805793	13.1637795155838	10.654190087539	13.4208576974028	12.1775154697377	16.7877758031044	15.0310504294321	13.2021597325184	12.7655145103949	10.3697110668622	13.8538788026615
"Tumor"	12.1778237383823	11.2558635726046	12.0882333678468	15.633743400946	15.633108003796	16.1771111920451	19.5792212268575	17.7704948923133	13.5389186187549	12.2602466786929	13.1333307826727	13.6712884060083	13.6482136640855	11.7470707937083	15.6976209213892	13.2689838037011	17.114108413504	16.6149969191834	13.5300618102175	16.5082765508497	10.2913647454997	14.1712403328171
"Tumor"	13.569201564288	11.7693988747711	13.4238656467002	14.4183325874223	16.7529685790217	15.0298739990643	20.1498675423328	19.1387265180626	13.9434118995468	12.2647312738099	14.1428062098336	13.5208785642705	14.776940686996	9.51189006397755	17.0543055809693	13.1370088178789	17.5503813373377	18.3674223156947	14.6976189541936	18.3810474113817	11.28513947139	14.5229090446958
"Tumor"	13.0906799187651	12.0308052224327	12.7345360036742	15.1170428513271	17.0423472671094	16.0719387127384	19.5770694546506	18.6628596999041	12.5503767276298	12.3224031074403	13.5926226012961	12.9275982529734	13.4021999608654	11.8326237541369	15.227591992434	12.8633917435771	17.3082420137475	16.9106833248192	15.4474721208576	16.1698861384383	10.2823372295983	13.9881023972368
"Tumor"	12.0789657419613	10.6318149251095	13.7308998451932	15.0804569616298	17.1234383768749	17.3061818246712	19.2496488916857	17.5504418674941	13.4614922175646	12.2981332036967	14.3790907002172	12.4951190648134	13.5492830395038	10.3362277518876	14.9072832098069	13.8609936886696	17.3886579586538	17.0325596661778	13.6181305996125	15.8731510682667	10.3512090237775	13.0572670445768
"Tumor"	13.1352243290106	10.5444565553167	11.8792981436633	15.2859036015089	16.6862185515665	16.3629728046646	18.435633768204	17.2340649233109	14.4880812422669	13.1053504310122	14.1921149178558	12.0675080683789	13.3082618574515	5.26650341660958	14.9551924850638	13.7675078422771	16.1265658300581	16.8899896099046	15.2089381147692	16.714014804708	9.29217664039328	12.1649701457241
"Tumor"	15.095997653043	15.0320349282319	10.7125109919811	13.3825807950094	18.0420977851136	14.1471731323164	15.948330719326	17.3246288390061	9.91954392577565	11.9075597657813	13.9893661330402	12.2420488350367	13.1413787707902	11.3371174883288	13.7836911225625	10.1469522681624	17.0309643171642	14.5829797570125	13.401958685462	11.3528234173477	7.39007458556957	10.7678681074196
"Tumor"	13.3108388204312	13.256187168929	12.0864709959326	16.019815475228	16.663008175662	13.7133868740751	19.321561616709	17.8190627773972	11.752667771643	12.6521793767485	13.9776202720244	11.9620462950195	14.1398549949224	9.18497872241428	14.0092148315608	11.9600251091199	16.0532736620088	16.9045484027282	15.6813160400188	11.4035615069874	9.79866145207261	14.405684458469
"Tumor"	12.0303605446159	7.84616476429433	11.4093398434692	14.4921916361897	16.3977909891671	15.0602444825895	18.3287996776032	16.7967839566077	13.6707309827609	12.0275390439343	12.699491358285	10.6693681895516	11.1598515699872	8.90618447225503	13.8099114860241	11.6028103155945	16.0628039662513	16.3123852495916	13.6984394926268	14.6759893368771	8.40536071015935	12.270696317876
"Tumor"	11.5514666927899	10.4771191014042	12.3355207269855	15.1446834814519	14.5787660928118	15.0980479717624	18.1113008736402	15.7992718410312	12.7367848664223	12.2582504414603	12.7221635435235	9.86624789889794	11.7830881032064	11.5604226048568	13.6772766682291	10.3846295495343	15.6713468788754	15.9230135313926	11.4076614487356	15.1582847656313	9.00806612664488	12.0372493496193
"Tumor"	12.3338375731572	10.4097680786393	14.7928571829807	14.8017795615971	15.9624947252861	17.090955773297	18.9679939994174	17.2841764541952	13.1565129436501	11.8856374122111	13.8896679464269	11.3524675344319	12.6901020308714	10.2885588733954	16.5492691095366	13.0572720332203	16.849213181194	16.7362228455779	13.5591670505402	16.012011134948	9.64865835304861	13.4022569242477
"Tumor"	13.6865479800352	10.7675081308926	15.0628479094469	14.5833392691478	16.3100827973237	16.3855750751185	18.5105718351797	17.1925967902767	14.060382006728	12.3145789271459	14.3256054149812	12.057718248911	13.0770853339054	10.6601768068249	15.9432074706155	14.121424396021	16.6363917144855	17.5424741536036	15.8881551308324	15.4787795660369	9.16772096132263	14.5035634639339
"Tumor"	11.6769913184005	9.67914887167511	13.7609162354319	14.8467820109691	16.4549890320271	15.2739039629641	18.65262301968	17.9708571817785	13.2347130982012	11.5589485136062	13.8073484433523	11.0509389118559	12.9406525367155	10.9618721862324	15.3943130233154	12.3070778378016	16.1614650902805	17.0553829739841	11.8228266166792	16.1899899379095	9.33081096776686	12.8106185772881
"Tumor"	12.9900808408471	12.305386746063	13.5852455480999	16.3424141268527	15.8602544133531	15.4933467125161	18.590886763082	17.458419664332	13.4774908178187	12.9208496499801	13.5051946395582	13.3491387370962	14.0618512084451	9.90056290632601	15.0590017122876	12.3009453014205	16.8222442623555	17.0023875877739	12.4941659838543	13.8111964077279	10.0859185160039	13.4896492754751
"Tumor"	14.3445427230336	14.0162420273901	12.9185874076619	14.7210135240559	16.8440582646467	13.7764345819268	18.2360732687045	17.8435395046163	11.7060831622209	15.1034037449935	14.2072772526612	12.6387813067836	14.5555764206831	9.7639222635617	14.9846250703125	11.5587593955209	17.0046900000464	15.9161704474995	15.2395412729383	14.7069806685498	9.90913473636386	12.2945311786304
"Tumor"	11.8000968613786	11.7655533227267	13.4261815354775	15.9221261111721	15.9715648195797	14.7505306230884	18.4927309946717	16.9369839644914	12.5999243903055	11.9118122035871	12.8462903017707	12.5560650513188	14.291372041725	10.8518695056544	14.0676681781326	12.4810256668014	15.6842705927047	16.0479287248527	13.8043770428044	14.6291461938214	8.47624383049086	12.8533254351766
"Tumor"	14.9641711223161	13.1074772361538	16.3973432801982	13.2840776315203	17.0720944195338	16.3236099335314	18.98941315849	17.6008346651682	13.0299242611559	12.8950404507274	14.8227843257994	11.9037231660235	12.9984218767779	10.5312092959282	15.5336598607255	13.8800123211705	16.8005581528736	16.7639457419588	16.1999518737092	15.5601490973629	10.9019589958608	13.6816286222205
